transaction_id,type_id,loan_payment_id,employee_id,from_account_id,to_account_id,amount,transaction_date
484,1,NULL,NULL,1304,NULL,818.58,2021-09-30
485,3,NULL,1107,1915,956,2184.54,2017-07-16
486,1,NULL,NULL,2064,NULL,430.44,2017-12-01
487,1,NULL,492,1221,NULL,3301.47,2018-10-02
488,2,NULL,NULL,1035,NULL,121.26,2018-05-04
489,4,20725,NULL,882,NULL,222.01,2028-04-09
490,3,NULL,493,1173,1773,269.1,2020-05-18
491,1,NULL,629,2316,NULL,2357.06,2016-03-15
492,1,NULL,829,1421,NULL,2531.01,2017-03-15
493,1,NULL,937,81,NULL,3865.94,2021-12-15
494,2,NULL,NULL,504,NULL,373.32,2017-04-14
495,3,NULL,NULL,489,2324,485.69,2019-05-13
496,1,NULL,1111,539,NULL,3802.3,2023-11-15
497,3,NULL,NULL,1708,1445,2650.28,2018-11-12
498,2,NULL,NULL,1244,NULL,557.68,2016-01-22
499,1,NULL,3,1586,NULL,2823.89,2016-01-27
500,2,NULL,886,1607,NULL,1417.73,2020-12-13
501,2,NULL,667,711,NULL,131.87,2020-03-01
502,4,23380,NULL,2271,NULL,174.24,2025-05-02
503,2,NULL,NULL,436,NULL,20.0,2018-01-05
504,1,NULL,NULL,700,NULL,100.0,2017-03-16
505,4,14378,NULL,1481,NULL,180.56,2038-06-19
506,1,NULL,434,2324,NULL,2589.12,2020-10-03
507,2,NULL,NULL,509,NULL,100.09,2020-09-18
508,2,NULL,NULL,1583,NULL,31.08,2017-12-01
509,1,NULL,757,42,NULL,2184.16,2022-09-15
510,1,NULL,880,2089,NULL,2954.26,2019-03-21
511,2,NULL,NULL,2156,NULL,145.19,2015-04-03
512,2,NULL,NULL,2400,NULL,73.85,2022-01-15
513,3,NULL,NULL,1609,1159,1038.24,2015-03-19
514,1,NULL,367,321,NULL,3415.78,2016-09-03
515,4,4004,NULL,1506,NULL,711.66,2038-02-01
516,3,NULL,NULL,436,2461,1939.04,2021-02-20
517,1,NULL,493,2338,NULL,1036.35,2020-07-05
518,3,NULL,NULL,1959,1983,712.55,2023-02-19
519,4,13369,NULL,1015,NULL,164.05,2039-07-22
520,2,NULL,NULL,146,NULL,92.03,2022-11-25
521,3,NULL,NULL,754,1401,2021.49,2021-12-16
522,3,NULL,NULL,629,975,1444.41,2019-04-17
523,4,9243,NULL,1463,NULL,501.61,2035-08-04
524,2,NULL,NULL,790,NULL,194.05,2015-07-18
525,1,NULL,677,1966,NULL,3051.6,2018-08-01
526,4,23908,468,1868,NULL,814.79,2027-09-21
527,2,NULL,NULL,116,NULL,296.97,2021-12-31
528,2,NULL,NULL,596,NULL,749.32,2018-12-28
529,1,NULL,728,1805,NULL,4569.75,2021-12-20
530,1,NULL,303,1836,NULL,1892.91,2020-08-28
531,2,NULL,NULL,309,NULL,20.0,2021-09-24
532,1,NULL,179,1251,NULL,5742.84,2016-12-15
533,2,NULL,NULL,506,NULL,43.17,2016-11-12
534,4,3405,NULL,1194,NULL,206.09,2029-11-23
535,2,NULL,775,1930,NULL,250.47,2015-03-06
536,3,NULL,785,652,2144,1852.24,2017-03-11
537,1,NULL,944,551,NULL,1525.27,2015-01-11
538,3,NULL,NULL,1348,57,2532.46,2017-07-18
539,4,18824,NULL,1481,NULL,181.7,2025-09-15
540,3,NULL,NULL,1639,447,1576.99,2017-02-10
541,1,NULL,144,1315,NULL,1434.24,2023-06-14
542,1,NULL,897,947,NULL,4043.2,2022-07-15
543,2,NULL,NULL,771,NULL,20.0,2022-11-11
544,1,NULL,236,264,NULL,1801.72,2023-04-29
545,3,NULL,NULL,1348,1312,1592.82,2018-03-13
546,3,NULL,NULL,943,1627,1277.1,2023-10-10
547,2,NULL,NULL,2221,NULL,372.0,2022-10-22
548,2,NULL,50,1749,NULL,596.29,2021-03-19
549,1,NULL,42,1068,NULL,1848.08,2021-04-27
550,2,NULL,NULL,2234,NULL,20.0,2021-09-24
551,4,8175,NULL,1655,NULL,381.29,2026-01-29
552,1,NULL,937,191,NULL,5290.45,2019-03-03
553,4,16252,NULL,2096,NULL,303.19,2025-08-08
554,4,12850,NULL,1138,NULL,678.4,2033-02-16
555,1,NULL,754,1778,NULL,2884.41,2022-12-09
556,2,NULL,NULL,40,NULL,36.3,2016-02-13
557,2,NULL,NULL,2279,NULL,613.17,2016-12-23
558,1,NULL,385,342,NULL,3416.28,2019-05-01
559,2,NULL,103,367,NULL,257.7,2016-01-01
560,3,NULL,NULL,766,573,1120.2,2020-02-20
561,3,NULL,NULL,1034,2077,722.11,2021-04-15
562,3,NULL,NULL,1039,1946,1473.78,2023-08-14
563,2,NULL,NULL,1878,NULL,221.2,2020-04-17
564,2,NULL,NULL,1434,NULL,270.77,2023-09-29
565,2,NULL,728,695,NULL,743.58,2017-04-02
566,3,NULL,NULL,1215,315,2054.2,2021-03-15
567,1,NULL,418,12,NULL,6462.09,2022-03-02
568,4,3896,493,1125,NULL,711.66,2029-03-22
569,1,NULL,420,149,NULL,2868.99,2020-03-05
570,1,NULL,715,1739,NULL,2790.47,2015-08-05
571,4,20053,NULL,1489,NULL,1240.58,2021-12-12
572,3,NULL,NULL,1540,1725,1893.24,2020-08-13
573,1,NULL,NULL,1138,NULL,894.39,2018-09-15
574,2,NULL,NULL,693,NULL,974.77,2017-03-03
575,2,NULL,NULL,1813,NULL,182.08,2022-09-09
576,2,NULL,NULL,716,NULL,461.47,2018-09-07
577,2,NULL,NULL,2045,NULL,41.16,2021-06-25
578,1,NULL,NULL,2424,NULL,870.14,2018-10-01
579,2,NULL,578,1211,NULL,862.99,2019-06-15
580,1,NULL,253,1225,NULL,2066.12,2022-07-01
581,2,NULL,NULL,1851,NULL,35.48,2021-12-26
582,1,NULL,644,2486,NULL,2849.32,2020-02-01
583,2,NULL,NULL,786,NULL,212.7,2016-12-31
584,2,NULL,654,859,NULL,36.79,2018-09-21
585,2,NULL,NULL,2281,NULL,44.95,2019-12-13
586,1,NULL,829,2287,NULL,2080.14,2021-03-15
587,2,NULL,NULL,1464,NULL,948.28,2015-07-17
588,1,NULL,691,951,NULL,1686.74,2015-05-15
589,3,NULL,NULL,2017,2338,1380.91,2020-02-10
590,1,NULL,NULL,2477,NULL,587.72,2018-02-21
591,1,NULL,NULL,1373,NULL,904.43,2017-12-01
592,3,NULL,NULL,2403,1867,1214.54,2019-06-13
593,1,NULL,536,1676,NULL,4775.43,2016-10-01
594,2,NULL,NULL,1091,NULL,613.53,2019-04-06
595,1,NULL,913,108,NULL,4944.81,2022-09-15
596,3,NULL,800,1031,358,81.15,2017-03-13
597,2,NULL,NULL,198,NULL,474.46,2019-04-19
598,2,NULL,NULL,917,NULL,708.49,2016-05-27
599,1,NULL,1016,1235,NULL,3695.81,2018-08-15
600,2,NULL,NULL,317,NULL,469.83,2023-05-26
601,2,NULL,NULL,1732,NULL,31.93,2023-01-27
602,2,NULL,NULL,1453,NULL,340.67,2015-05-15
603,4,11394,NULL,304,NULL,577.51,2024-02-24
604,3,NULL,NULL,642,510,2671.66,2019-08-19
605,2,NULL,126,2479,NULL,41.84,2021-09-24
606,2,NULL,NULL,2187,NULL,36.1,2018-06-15
607,4,1151,NULL,2414,NULL,418.71,2020-07-30
608,2,NULL,220,1464,NULL,407.93,2019-06-21
609,3,NULL,NULL,1572,406,669.62,2017-05-17
610,3,NULL,NULL,657,814,1402.43,2021-12-18
611,4,10651,NULL,33,NULL,915.39,2023-03-13
612,1,NULL,3,2267,NULL,2395.9,2018-09-01
613,3,NULL,184,2015,373,435.08,2020-02-17
614,3,NULL,NULL,803,871,1336.31,2016-10-10
615,1,NULL,545,714,NULL,2396.96,2016-10-25
616,3,NULL,NULL,1306,710,321.67,2021-07-20
617,4,21165,NULL,332,NULL,254.82,2021-07-22
618,3,NULL,NULL,1416,1965,1517.24,2020-02-14
619,1,NULL,749,1510,NULL,3479.1,2018-04-01
620,2,NULL,NULL,610,NULL,333.95,2019-11-08
621,1,NULL,639,2176,NULL,1529.06,2019-07-12
622,2,NULL,NULL,936,NULL,523.53,2018-12-14
623,2,NULL,NULL,816,NULL,24.53,2016-01-01
624,4,12645,NULL,1239,NULL,450.46,2034-04-19
625,3,NULL,27,222,723,2533.88,2015-07-13
626,1,NULL,935,1135,NULL,2692.9,2021-07-01
627,1,NULL,694,2434,NULL,1173.52,2019-02-15
628,2,NULL,NULL,793,NULL,193.67,2017-08-25
629,3,NULL,NULL,1231,497,753.64,2016-02-11
630,1,NULL,NULL,993,NULL,873.56,2022-05-16
631,1,NULL,NULL,1343,NULL,941.37,2021-08-15
632,1,NULL,1107,895,NULL,2042.64,2020-10-25
633,2,NULL,NULL,879,NULL,110.44,2019-01-11
634,2,NULL,NULL,939,NULL,20.0,2022-08-05
635,4,20134,332,1704,NULL,1240.58,2028-08-13
636,2,NULL,NULL,1998,NULL,297.99,2016-09-17
637,3,NULL,NULL,299,258,1460.45,2017-12-15
638,3,NULL,NULL,292,518,660.51,2016-03-18
639,1,NULL,616,1825,NULL,3240.32,2021-06-29
640,2,NULL,NULL,1541,NULL,453.11,2023-09-01
641,2,NULL,823,1147,NULL,411.55,2021-04-16
642,3,NULL,NULL,2017,279,493.23,2017-09-10
643,2,NULL,984,1421,NULL,441.95,2016-10-01
644,1,NULL,189,1285,NULL,2915.54,2020-10-08
645,2,NULL,NULL,1312,NULL,27.0,2021-06-26
646,3,NULL,NULL,1599,1573,424.57,2017-05-16
647,2,NULL,NULL,1513,NULL,502.25,2016-02-26
648,1,NULL,NULL,996,NULL,100.0,2023-09-24
649,2,NULL,NULL,15,NULL,135.88,2017-03-17
650,3,NULL,NULL,698,791,1312.22,2022-03-10
651,2,NULL,NULL,2031,NULL,390.99,2016-03-04
652,1,NULL,497,1394,NULL,4854.13,2019-07-01
653,3,NULL,NULL,1142,324,842.76,2018-05-12
654,4,17874,NULL,2081,NULL,555.11,2024-05-29
655,2,NULL,NULL,134,NULL,33.38,2019-10-12
656,3,NULL,NULL,1162,2395,956.48,2019-12-19
657,1,NULL,715,2066,NULL,5441.32,2019-02-08
658,2,NULL,NULL,1276,NULL,467.72,2016-08-26
659,1,NULL,265,2470,NULL,2452.38,2016-05-15
660,1,NULL,236,1784,NULL,1853.91,2018-09-17
661,1,NULL,NULL,1032,NULL,100.0,2018-11-02
662,3,NULL,NULL,2363,589,1684.37,2016-07-20
663,1,NULL,674,998,NULL,1985.01,2015-05-15
664,2,NULL,1107,1884,NULL,62.48,2016-12-30
665,2,NULL,696,1215,NULL,368.5,2015-09-04
666,4,13752,NULL,133,NULL,291.26,2043-05-27
667,2,NULL,NULL,1891,NULL,106.88,2020-05-16
668,2,NULL,NULL,2028,NULL,365.42,2021-07-04
669,1,NULL,697,1529,NULL,2822.02,2017-10-25
670,4,22616,NULL,2474,NULL,51.35,2033-11-18
671,3,NULL,NULL,2236,1284,1971.84,2018-07-19
672,3,NULL,NULL,743,980,2442.86,2021-09-16
673,3,NULL,412,185,849,2435.88,2015-11-14
674,1,NULL,680,1529,NULL,1798.69,2015-07-31
675,1,NULL,253,976,NULL,1480.38,2022-12-01
676,4,24610,50,1740,NULL,214.11,2040-05-25
677,1,NULL,1194,1521,NULL,2861.65,2016-08-17
678,1,NULL,NULL,1578,NULL,544.16,2020-11-15
679,2,NULL,NULL,1405,NULL,689.51,2021-01-15
680,1,NULL,850,352,NULL,2454.4,2020-07-19
681,2,NULL,NULL,1375,NULL,430.44,2016-06-12
682,1,NULL,NULL,99,NULL,850.32,2015-11-21
683,2,NULL,NULL,1978,NULL,34.71,2023-09-22
684,2,NULL,NULL,1305,NULL,43.8,2017-11-10
685,3,NULL,NULL,1195,340,575.71,2015-11-12
686,3,NULL,NULL,2160,1385,2458.45,2023-01-16
687,1,NULL,163,1025,NULL,1186.1,2022-11-11
688,1,NULL,247,516,NULL,3010.21,2023-10-06
689,1,NULL,1194,1448,NULL,6140.04,2015-09-15
690,2,NULL,NULL,791,NULL,43.58,2021-12-24
691,1,NULL,890,2299,NULL,2558.49,2016-09-20
692,3,NULL,NULL,2310,154,1272.15,2022-01-15
693,2,NULL,NULL,1510,NULL,82.18,2020-05-01
694,3,NULL,NULL,547,1156,2082.96,2018-03-18
695,1,NULL,952,1922,NULL,5289.12,2023-10-25
696,1,NULL,639,2459,NULL,2431.51,2021-08-01
697,1,NULL,663,2131,NULL,4484.37,2019-11-08
698,2,NULL,NULL,2490,NULL,211.0,2020-03-20
699,2,NULL,NULL,1363,NULL,78.76,2023-01-06
700,3,NULL,NULL,1208,1354,1032.31,2015-07-18
701,3,NULL,NULL,814,1133,1978.43,2021-07-16
702,3,NULL,NULL,1116,1908,950.23,2019-02-14
703,3,NULL,NULL,766,2281,1404.08,2021-01-16
704,1,NULL,823,935,NULL,3848.06,2018-11-18
705,4,20289,NULL,1914,NULL,551.55,2026-06-01
706,1,NULL,468,1417,NULL,1317.68,2017-05-01
707,2,NULL,NULL,1057,NULL,710.16,2023-12-08
708,2,NULL,224,572,NULL,191.7,2023-03-04
709,2,NULL,NULL,2280,NULL,388.27,2023-03-31
710,3,NULL,637,2225,115,50.0,2017-03-20
711,4,15510,NULL,1020,NULL,138.77,2037-11-18
712,1,NULL,1085,1160,NULL,2574.29,2020-06-11
713,4,14933,NULL,191,NULL,5257.23,2018-12-18
714,1,NULL,NULL,669,NULL,425.79,2017-08-15
715,2,NULL,NULL,591,NULL,547.45,2017-09-29
716,2,NULL,1107,1657,NULL,198.75,2016-12-02
717,1,NULL,775,700,NULL,1663.51,2023-08-30
718,2,NULL,NULL,1401,NULL,74.11,2017-01-20
719,1,NULL,418,1130,NULL,1328.2,2022-12-01
720,3,NULL,800,2193,2141,1150.97,2021-07-13
721,2,NULL,NULL,1172,NULL,71.66,2017-03-10
722,3,NULL,NULL,2487,1819,484.68,2021-08-10
723,1,NULL,986,1679,NULL,4523.66,2023-03-01
724,2,NULL,NULL,876,NULL,313.81,2022-10-30
725,1,NULL,NULL,252,NULL,100.0,2021-06-30
726,1,NULL,434,2492,NULL,3593.71,2021-06-29
727,1,NULL,367,1677,NULL,3073.25,2020-06-27
728,3,NULL,NULL,648,69,1213.9,2017-10-18
729,2,NULL,NULL,1459,NULL,330.14,2015-09-13
730,3,NULL,NULL,1702,479,1366.07,2015-12-15
731,1,NULL,654,1384,NULL,1036.33,2019-12-29
732,3,NULL,NULL,522,1925,50.0,2020-01-10
733,2,NULL,NULL,94,NULL,600.83,2018-04-27
734,2,NULL,NULL,171,NULL,223.96,2015-06-12
735,1,NULL,749,2051,NULL,3232.45,2015-06-29
736,1,NULL,NULL,1782,NULL,100.0,2016-08-01
737,1,NULL,829,2395,NULL,1478.39,2019-07-15
738,1,NULL,NULL,2267,NULL,615.02,2019-02-01
739,1,NULL,412,1,NULL,1983.79,2023-03-03
740,1,NULL,NULL,2429,NULL,100.0,2016-10-01
741,1,NULL,709,1345,NULL,2087.49,2023-10-15
742,1,NULL,216,785,NULL,4937.3,2023-02-27
743,2,NULL,NULL,1846,NULL,207.62,2021-06-25
744,1,NULL,1194,1361,NULL,2790.64,2021-06-01
745,4,14840,NULL,1609,NULL,687.78,2027-10-24
746,1,NULL,NULL,493,NULL,944.43,2016-01-15
747,3,NULL,NULL,1262,1131,1168.29,2015-09-15
748,3,NULL,NULL,581,2420,2360.23,2017-08-11
749,1,NULL,975,1683,NULL,4366.69,2021-07-26
750,4,13829,NULL,2372,NULL,5203.12,2019-01-15
751,3,NULL,NULL,2231,538,334.78,2021-02-13
752,3,NULL,NULL,2397,1494,1310.65,2017-08-15
753,3,NULL,NULL,1910,2426,2025.93,2015-09-11
754,4,18334,NULL,1760,NULL,738.27,2028-11-25
755,1,NULL,203,323,NULL,2828.67,2016-12-15
756,2,NULL,NULL,65,NULL,269.42,2018-03-30
757,1,NULL,639,1354,NULL,2718.43,2019-07-01
758,2,NULL,NULL,1809,NULL,305.78,2017-01-13
759,2,NULL,NULL,856,NULL,28.53,2015-09-25
760,3,NULL,130,61,396,335.6,2016-06-11
761,2,NULL,NULL,449,NULL,405.81,2018-07-20
762,3,NULL,NULL,745,2186,944.73,2021-02-16
763,2,NULL,NULL,1316,NULL,191.75,2022-10-07
764,1,NULL,247,2473,NULL,2733.36,2019-11-30
765,3,NULL,NULL,1014,1672,2318.42,2017-10-13
766,1,NULL,757,1664,NULL,4391.21,2021-07-21
767,2,NULL,NULL,820,NULL,193.71,2022-10-23
768,4,20071,NULL,50,NULL,1240.58,2023-06-08
769,3,NULL,NULL,36,2289,249.67,2022-10-14
770,2,NULL,NULL,1771,NULL,273.02,2023-04-07
771,2,NULL,NULL,428,NULL,303.81,2023-01-13
772,1,NULL,42,1941,NULL,3763.73,2020-01-15
773,2,NULL,800,140,NULL,81.83,2020-06-19
774,3,NULL,NULL,218,448,947.27,2016-02-13
775,2,NULL,NULL,73,NULL,20.0,2021-09-18
776,3,NULL,NULL,74,571,1763.72,2018-06-19
777,3,NULL,NULL,1979,105,734.0,2021-02-14
778,2,NULL,NULL,180,NULL,398.43,2017-09-17
779,4,5271,NULL,1039,NULL,297.49,2034-07-02
780,2,NULL,NULL,809,NULL,220.51,2017-01-20
781,1,NULL,696,1178,NULL,1840.33,2023-05-21
782,3,NULL,1020,2244,735,692.68,2023-06-10
783,1,NULL,728,2075,NULL,1896.42,2017-07-06
784,3,NULL,NULL,234,2225,50.0,2022-03-10
785,3,NULL,637,823,2461,50.0,2017-05-13
786,3,NULL,NULL,328,1366,1426.16,2023-09-18
787,2,NULL,NULL,1828,NULL,321.14,2015-11-22
788,3,NULL,NULL,1250,2223,2499.51,2023-03-16
789,3,NULL,130,322,1985,369.23,2022-10-14
790,2,NULL,NULL,320,NULL,252.59,2015-02-13
791,1,NULL,943,848,NULL,1662.93,2021-04-01
792,1,NULL,1183,312,NULL,4991.73,2015-08-30
793,1,NULL,265,1809,NULL,5689.92,2016-04-14
794,1,NULL,NULL,579,NULL,978.68,2019-05-15
795,2,NULL,NULL,966,NULL,74.71,2016-02-26
796,2,NULL,NULL,1880,NULL,22.64,2019-10-04
797,2,NULL,NULL,648,NULL,118.64,2015-07-24
798,2,NULL,NULL,85,NULL,705.1,2023-02-11
799,1,NULL,1031,2234,NULL,5054.56,2020-05-15
800,1,NULL,203,1563,NULL,1367.18,2023-09-15
801,2,NULL,NULL,1830,NULL,304.94,2015-05-01
802,2,NULL,NULL,1042,NULL,193.09,2022-11-20
803,2,NULL,989,1956,NULL,157.24,2023-08-18
804,1,NULL,40,2216,NULL,1019.66,2023-02-06
805,3,NULL,NULL,1442,447,2641.48,2019-11-10
806,1,NULL,1168,2464,NULL,1648.73,2023-06-01
807,4,25019,NULL,2230,NULL,2270.49,2025-08-14
808,3,NULL,NULL,1955,2311,1927.68,2021-09-15
809,2,NULL,NULL,2487,NULL,219.43,2021-09-17
810,2,NULL,NULL,581,NULL,272.51,2015-06-05
811,1,NULL,650,2372,NULL,3059.81,2023-05-01
812,2,NULL,NULL,2302,NULL,237.52,2016-09-30
813,3,NULL,NULL,169,2395,866.13,2017-10-13
814,4,23573,NULL,2319,NULL,174.24,2041-03-12
815,3,NULL,248,792,302,2253.23,2017-06-16
816,1,NULL,801,490,NULL,3733.64,2019-07-15
817,2,NULL,NULL,631,NULL,128.11,2018-08-31
818,1,NULL,937,1604,NULL,3106.61,2017-06-15
819,4,550,NULL,81,NULL,1399.15,2023-09-16
820,2,NULL,NULL,2067,NULL,27.41,2016-05-20
821,4,8663,NULL,913,NULL,526.35,2032-05-21
822,4,14127,NULL,156,NULL,85.41,2040-07-20
823,1,NULL,536,222,NULL,3578.5,2023-06-08
824,3,NULL,NULL,1667,367,1988.82,2021-01-19
825,3,NULL,NULL,1257,1661,50.0,2017-01-16
826,2,NULL,NULL,2348,NULL,80.02,2015-06-20
827,3,NULL,NULL,866,1337,1336.26,2019-05-10
828,3,NULL,NULL,788,1299,736.45,2020-06-18
829,3,NULL,NULL,504,2381,2932.63,2018-05-19
830,3,NULL,NULL,431,2233,1328.87,2018-07-18
831,3,NULL,NULL,1722,710,899.64,2019-01-20
832,1,NULL,965,2031,NULL,1874.42,2019-03-20
833,4,19027,NULL,1243,NULL,1046.84,2019-10-09
834,4,16278,42,1856,NULL,303.19,2027-09-25
835,1,NULL,262,1082,NULL,3823.38,2020-03-28
836,3,NULL,NULL,806,2224,2239.27,2017-03-18
837,3,NULL,NULL,1263,1531,1533.82,2016-04-19
838,1,NULL,126,1908,NULL,1981.19,2015-01-13
839,4,10348,NULL,2342,NULL,686.51,2035-08-31
840,2,NULL,NULL,1259,NULL,87.45,2020-07-24
841,2,NULL,NULL,2296,NULL,941.08,2018-10-13
842,3,NULL,NULL,1894,2492,1309.16,2023-02-14
843,3,NULL,NULL,317,834,1622.68,2022-04-11
844,1,NULL,886,2221,NULL,1297.45,2015-12-15
845,1,NULL,637,619,NULL,1527.06,2021-08-01
846,2,NULL,NULL,2051,NULL,451.16,2018-08-31
847,2,NULL,NULL,620,NULL,287.51,2016-10-14
848,2,NULL,NULL,2295,NULL,168.88,2015-08-21
849,2,NULL,NULL,236,NULL,681.48,2019-04-26
850,2,NULL,1129,1291,NULL,93.31,2020-07-10
851,1,NULL,761,1047,NULL,2703.21,2021-12-12
852,2,NULL,NULL,2367,NULL,52.63,2023-06-16
853,2,NULL,NULL,2237,NULL,537.88,2016-07-29
854,3,NULL,NULL,528,1278,606.69,2020-01-19
855,3,NULL,NULL,660,368,50.0,2021-12-16
856,3,NULL,NULL,55,530,1194.82,2015-12-17
857,3,NULL,NULL,1452,1410,1714.14,2015-08-16
858,3,NULL,384,677,1133,764.02,2020-12-17
859,1,NULL,111,2337,NULL,4795.13,2020-09-11
860,1,NULL,768,1424,NULL,5882.35,2015-09-11
861,4,10586,130,2354,NULL,1536.12,2020-11-08
862,3,NULL,NULL,1146,522,1321.49,2016-01-16
863,1,NULL,385,2120,NULL,4367.33,2017-09-27
864,2,NULL,NULL,1854,NULL,183.17,2017-04-23
865,2,NULL,639,1761,NULL,1332.4,2021-03-26
866,2,NULL,NULL,516,NULL,345.07,2023-03-10
867,2,NULL,NULL,363,NULL,20.0,2021-03-14
868,1,NULL,1183,394,NULL,3218.12,2017-01-17
869,1,NULL,NULL,1254,NULL,933.4,2022-10-01
870,2,NULL,306,2053,NULL,413.26,2022-02-05
871,1,NULL,937,62,NULL,2112.26,2015-08-31
872,4,19939,NULL,2301,NULL,1781.19,2023-01-30
873,3,NULL,NULL,1234,425,50.0,2015-09-19
874,2,NULL,NULL,666,NULL,560.49,2021-05-07
875,1,NULL,128,2076,NULL,3310.68,2022-10-26
876,2,NULL,NULL,651,NULL,186.5,2020-12-12
877,1,NULL,418,90,NULL,4342.87,2021-08-01
878,2,NULL,NULL,2147,NULL,412.09,2020-02-02
879,4,14730,NULL,2319,NULL,2152.06,2026-11-20
880,2,NULL,1113,1527,NULL,43.29,2015-10-30
881,2,NULL,NULL,1595,NULL,161.23,2016-09-23
882,1,NULL,492,798,NULL,2349.04,2023-08-05
883,2,NULL,NULL,817,NULL,487.65,2020-02-14
884,3,NULL,NULL,432,1821,973.14,2016-02-14
885,1,NULL,144,2300,NULL,1076.46,2022-09-01
886,2,NULL,NULL,1247,NULL,556.15,2021-07-23
887,3,NULL,NULL,924,1314,1324.61,2016-11-16
888,2,NULL,696,1534,NULL,219.62,2020-01-05
889,3,NULL,1023,677,417,1590.99,2023-01-11
890,2,NULL,NULL,788,NULL,170.85,2020-05-29
891,1,NULL,360,1721,NULL,1628.67,2022-05-05
892,1,NULL,NULL,2018,NULL,100.0,2022-03-03
893,1,NULL,27,993,NULL,2242.09,2017-05-17
894,2,NULL,126,877,NULL,329.16,2018-03-09
895,3,NULL,NULL,1756,1912,356.51,2022-08-20
896,2,NULL,NULL,1664,NULL,601.94,2017-03-11
897,4,8311,NULL,991,NULL,203.98,2023-12-12
898,3,NULL,NULL,1127,2460,297.41,2018-06-18
899,2,NULL,880,738,NULL,62.12,2017-07-07
900,2,NULL,NULL,422,NULL,866.21,2021-07-10
901,1,NULL,235,718,NULL,3803.51,2020-06-06
902,2,NULL,NULL,608,NULL,162.39,2017-02-04
903,1,NULL,944,1318,NULL,4193.64,2023-03-14
904,3,NULL,NULL,699,222,1131.25,2017-12-15
905,2,NULL,NULL,2338,NULL,77.08,2023-07-21
906,2,NULL,NULL,2054,NULL,40.89,2022-01-14
907,3,NULL,NULL,1404,410,639.68,2016-01-10
908,2,NULL,NULL,1030,NULL,925.98,2018-01-05
909,2,NULL,NULL,893,NULL,740.09,2023-11-26
910,2,NULL,NULL,1229,NULL,162.77,2015-07-24
911,1,NULL,1168,462,NULL,2182.97,2016-12-15
912,3,NULL,NULL,967,236,799.34,2023-12-14
913,4,23687,NULL,959,NULL,3957.16,2025-02-07
914,1,NULL,886,2198,NULL,3905.37,2017-08-01
915,1,NULL,329,767,NULL,3744.7,2018-12-01
916,1,NULL,663,991,NULL,1731.24,2016-03-01
917,3,NULL,NULL,2157,2149,878.25,2022-07-20
918,2,NULL,NULL,855,NULL,277.78,2022-09-16
919,2,NULL,NULL,703,NULL,341.74,2016-02-26
920,3,NULL,NULL,108,1450,1179.84,2021-04-15
921,2,NULL,NULL,2074,NULL,652.34,2017-07-07
922,3,NULL,NULL,321,1058,2338.15,2023-10-20
923,3,NULL,NULL,211,1686,979.49,2018-02-10
924,2,NULL,NULL,1371,NULL,20.0,2017-05-19
925,2,NULL,NULL,515,NULL,178.39,2017-07-28
926,1,NULL,757,2154,NULL,2381.56,2022-04-01
927,1,NULL,360,2204,NULL,5358.0,2018-08-15
928,1,NULL,303,833,NULL,3054.21,2020-08-01
929,1,NULL,1071,710,NULL,2870.71,2019-10-14
930,2,NULL,NULL,1798,NULL,205.08,2019-03-29
931,4,14395,NULL,2154,NULL,180.56,2039-11-07
932,1,NULL,50,1340,NULL,4823.07,2018-01-30
933,2,NULL,NULL,1079,NULL,876.76,2023-11-03
934,1,NULL,998,489,NULL,3392.38,2022-05-15
935,4,8184,NULL,1958,NULL,381.29,2026-10-23
936,4,9041,NULL,1912,NULL,501.61,2018-12-29
937,1,NULL,428,1176,NULL,5411.19,2020-02-01
938,4,15115,NULL,1501,NULL,567.26,2023-06-01
939,1,NULL,42,589,NULL,2241.13,2023-11-01
940,1,NULL,42,684,NULL,2218.67,2023-10-15
941,3,NULL,NULL,1268,1523,1659.42,2022-12-16
942,2,NULL,952,2073,NULL,423.54,2017-01-29
943,2,NULL,NULL,24,NULL,82.43,2020-05-03
944,2,NULL,NULL,1922,NULL,95.45,2018-08-31
945,2,NULL,NULL,1607,NULL,140.22,2020-09-25
946,1,NULL,984,1130,NULL,1603.36,2018-05-22
947,1,NULL,874,376,NULL,5097.29,2020-04-04
948,3,NULL,NULL,968,1697,908.91,2017-01-18
949,1,NULL,27,708,NULL,2980.7,2020-06-01
950,1,NULL,NULL,1702,NULL,100.0,2017-04-13
951,3,NULL,NULL,1501,1569,50.0,2017-01-18
952,1,NULL,706,437,NULL,3363.22,2020-11-10
953,1,NULL,103,891,NULL,3381.23,2016-11-01
954,3,NULL,NULL,2046,2086,756.59,2019-10-20
955,1,NULL,1168,825,NULL,100.0,2017-12-01
956,2,NULL,144,1659,NULL,62.62,2017-11-17
957,4,3829,NULL,702,NULL,711.66,2023-09-19
958,3,NULL,NULL,1624,1355,1572.47,2017-10-11
959,1,NULL,220,1732,NULL,2232.19,2020-07-02
960,1,NULL,468,2030,NULL,1498.88,2019-10-06
961,4,13706,NULL,784,NULL,291.26,2039-08-17
962,1,NULL,203,2144,NULL,3899.79,2019-07-23
963,2,NULL,NULL,1066,NULL,210.95,2015-11-20
964,4,23318,NULL,1063,NULL,7281.2,2019-10-17
965,1,NULL,1183,1843,NULL,1624.05,2020-01-31
